_AnalysisTag,_FileName,_APK,_FileSize,_DexSize,_VersionCode,_MD5,SSLCertificateSocketFactoryCreateSocket,SSLCertificateSocketFactoryGetInsecure,NetworkSecurityConfig,PinSetExpiry,MissingBackupPin,InsecureBaseConfiguration,AcceptsUserCertificates,SetJavaScriptEnabled,UseCheckPermission,UnsafeDynamicallyLoadedCode,UnsafeNativeCodeLocation,UnsafeProtectedBroadcastReceiver,UnprotectedSMSBroadcastReceiver,AddJavascriptInterface,AuthLeak,SecureRandom,InvalidVectorPath,UsingC2DM,PackagedPrivateKey,PackageManagerGetSignatures,InvalidPermission,PrivateApi,AllowAllHostnameVerifier,TrustAllX509TrustManager,AllowBackup,ExportedPreferenceActivity,SignatureOrSystemPermissions,EllipsizeMaxLines,ExportedService,ExportedContentProvider,ExportedReceiver,GrantAllUris,SetWorldReadable,SetWorldWritable,WorldWriteableFiles,WorldReadableFiles,ExifInterface,HardcodedDebugMode,GetInstance,DeprecatedProvider,HardwareIds,DeletedProvider,GetLocales,BadHostnameVerifier
Riskware_r3,b1c4a21ef050caf31490cdb9b75a9c76.apk,com.qdv.ewphsp,8915525,5896,1,b1c4a21ef050caf31490cdb9b75a9c76,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Riskware_r3,ab7c517e1308cd813725b420cc4e0264.apk,com.epdhcall,3644635,1776540,1001,ab7c517e1308cd813725b420cc4e0264,0,0,0,0,0,0,0,8,0,1,0,3,0,0,0,0,0,0,0,1,0,6,0,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,21,0,0,2
Riskware_r3,0b543d6ac51ea547d9ff39f8e47e07d3.apk,com.metasploit.stage,8814,17472,1,0b543d6ac51ea547d9ff39f8e47e07d3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Riskware_r3,b222567428ae31946522300d221a1bdc.apk,com.tianchuang,9039738,2268256,100001,b222567428ae31946522300d221a1bdc,0,0,0,0,0,0,0,15,0,0,0,0,0,10,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0
Riskware_r3,e4c727a642033bc43e74ea929a29d441.apk,s.q.q,2044272,459936,1,e4c727a642033bc43e74ea929a29d441,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Riskware_r3,f69bf3117a690ce7e79811b07d21525a.apk,qouryo.c.zznqgwf,405751,278728,1,f69bf3117a690ce7e79811b07d21525a,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
Riskware_r3,2d3809d0ee53106847c070fa8505aaad.apk,me.paranoid.wifikill,500276,195244,2032,2d3809d0ee53106847c070fa8505aaad,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Riskware_r3,1264d27e5b80f357259e99791d5baa7c.apk,com.service.usbhelper,669211,512936,50000,1264d27e5b80f357259e99791d5baa7c,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,12,0,0,0
Riskware_r3,7f45998ef327c8445c21cd3d53a6e214.apk,jmfdalao.whlm,1762372,2268256,100001,7f45998ef327c8445c21cd3d53a6e214,0,0,0,0,0,0,0,15,0,0,0,0,0,10,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0
Riskware_r3,41e25573449fe69ff9d9f05c865647d1.apk,com.wangye,225531,360724,1,41e25573449fe69ff9d9f05c865647d1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riskware_r3,55e384f33fda840029c49fad9592e613.apk,info.wrsqc.popdancequeenpartygirl,1027957,5284,1,55e384f33fda840029c49fad9592e613,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riskware_r3,6b85574003a506505d8a7b430225af89.apk,com.trl.swiqdz,7971037,6016,1,6b85574003a506505d8a7b430225af89,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Riskware_r3,d4e84449532c2b89a715780a762cc33e.apk,com.SecQRCodeII,415288,943040,4,d4e84449532c2b89a715780a762cc33e,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Riskware_r3,64d8e193963bb9a281371535c57c34dd.apk,com.qq.mpz,570507,459936,1,64d8e193963bb9a281371535c57c34dd,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Riskware_r3,4ac343a18bf0ce646910bc1e3b0268b0.apk,com.iyi.lhffzx,8822504,5876,1,4ac343a18bf0ce646910bc1e3b0268b0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Riskware_r3,5d4f55a42b2b4b617f7e99cb98e5ae4a.apk,com.ko.quri.genaqeburi,3759822,4296056,170,5d4f55a42b2b4b617f7e99cb98e5ae4a,0,0,0,0,0,0,0,10,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,1,0,0,0,0,0,0,0,2,0,0,0
Riskware_r3,afeb8b0bf9f89330b737a3e190bf5343.apk,cn.dpcqgame.dpman,2763944,763960,3,afeb8b0bf9f89330b737a3e190bf5343,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Riskware_r3,1f91fa888693408a45d2fa29fe98e4f1.apk,com.dxgame.myworld.na,8891265,491080,1,1f91fa888693408a45d2fa29fe98e4f1,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Riskware_r3,5a3212132ecad39a2fc56e62fcf23dc8.apk,com.tianyan.wangzhan,166945,371240,1,5a3212132ecad39a2fc56e62fcf23dc8,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riskware_r3,1b6a17f5f2804efd1ffbe5bcc13b2ba8.apk,com.elm.kvncdn,4453400,5876,1,1b6a17f5f2804efd1ffbe5bcc13b2ba8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Riskware_r3,8c0dbd385d5e85680ec953cd7582d614.apk,com.rrs.dyuaiv,8812726,5880,1,8c0dbd385d5e85680ec953cd7582d614,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Riskware_r3,1d4e729317a5ecebad2c882703801577.apk,com.miyi.torrentseach.torrentseachon,4919383,1276528,302,1d4e729317a5ecebad2c882703801577,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riskware_r3,e4fb4d3da74721f394fdcfdbed5caa17.apk,com.xwg.zuoyeshenqioa,1874644,6624,102,e4fb4d3da74721f394fdcfdbed5caa17,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Riskware_r3,94967d027b1b9d786a15e4673ac3cee0.apk,zy.ynq.l.zhf,7751389,2115520,1,94967d027b1b9d786a15e4673ac3cee0,0,0,0,0,0,0,0,3,0,0,1,1,3,0,0,0,0,0,0,2,0,89,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,106,0,0,2
Riskware_r3,0b23129e705266d1b6c42d5f808c82fc.apk,com.nhp.jpdgvv,4240062,5892,1,0b23129e705266d1b6c42d5f808c82fc,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Riskware_r3,0b8bfacc3823fc8414670e0935567a7e.apk,com.asx.yrbvkk,4240065,5880,1,0b8bfacc3823fc8414670e0935567a7e,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Riskware_r3,a90d5c4499eb71f5079fe8ac85546f47.apk,com.jinsan.ymdb,2630847,2268256,100001,a90d5c4499eb71f5079fe8ac85546f47,0,0,0,0,0,0,0,15,0,0,0,0,0,10,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0
Riskware_r3,e3a53fa10de87b804acb296e57e4880a.apk,com.yoqrvq.nyamwvcs,5423200,2114368,36119,e3a53fa10de87b804acb296e57e4880a,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,3,0,56,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,10,0,79,1,0,0
Riskware_r3,2f5aa5549ea8e59fa8182e1d0270e41d.apk,com.fastsystem,1627013,2268256,100001,2f5aa5549ea8e59fa8182e1d0270e41d,0,0,0,0,0,0,0,15,0,0,0,0,0,10,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0
Riskware_r3,ae43ff0b891fb8d7f6e465abd08e2472.apk,com.Y584d289e815bc75e,3387979,1636552,100001,ae43ff0b891fb8d7f6e465abd08e2472,0,0,0,0,0,0,0,15,0,0,0,0,0,10,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0
Riskware_r3,5ec5157feb2ad0a34db1488b14d05fcf.apk,com.kfx.deuwqj,4453430,5880,1,5ec5157feb2ad0a34db1488b14d05fcf,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Riskware_r3,8dadf65c680504fb124bacd16c147bd8.apk,com.llrgkj.obzalbch,5572751,2066212,70307,8dadf65c680504fb124bacd16c147bd8,0,0,0,0,0,0,0,5,0,0,1,1,4,4,0,0,0,0,0,3,0,33,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,10,0,83,0,0,1
Riskware_r3,694acb514cf078159ff992b71536476e.apk,org.flash.vplay,1482109,1505112,9,694acb514cf078159ff992b71536476e,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,9,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,33,0,0,0
Riskware_r3,29171aabee25f3a01d84031bd8aef2e0.apk,com.frj.ezzdpe,8199359,6000,1,29171aabee25f3a01d84031bd8aef2e0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Riskware_r3,c90545339ff1df4a516c60082fb5c360.apk,com.si04c.jz7ki,1075527,677840,4,c90545339ff1df4a516c60082fb5c360,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,53,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,61,0,0,0
Riskware_r3,7d755133ec6e7950b171f85d7df3ed92.apk,com.video.player.xxx.super.girl.sett,423630,655928,682,7d755133ec6e7950b171f85d7df3ed92,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Riskware_r3,77e3b400d11c1bf30fe8c44459ccd0f9.apk,com.qq.qunfaqi,2902131,456972,1,77e3b400d11c1bf30fe8c44459ccd0f9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Riskware_r3,7fb19263a49ba2a7dccccb011960b9c5.apk,com.kcp.uigtsa,4240056,5888,1,7fb19263a49ba2a7dccccb011960b9c5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Riskware_r3,7659029e6d7823a1a9a64c159065ee64.apk,org.csploit.android,3751923,5015884,6,7659029e6d7823a1a9a64c159065ee64,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Riskware_r3,02c558ed61298de84c8eb51cbbe43fb6.apk,com.crv.qbafcv,8822533,5888,1,02c558ed61298de84c8eb51cbbe43fb6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Riskware_r3,4d4bb973da1995a719d05a4c0d3a8039.apk,CF.GGUuTi.XUA.Vmmd.oHwfY,1603143,1009532,24,4d4bb973da1995a719d05a4c0d3a8039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0
Riskware_r3,0a3a77eef218cd22fc79c210e308c667.apk,com.las.xrzauh,4240063,5888,1,0a3a77eef218cd22fc79c210e308c667,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Riskware_r3,2b060f4910dfc59ab526c94db26b84d9.apk,org.cocos2dx.MeiNvSp.uigrf,6161891,1583628,1,2b060f4910dfc59ab526c94db26b84d9,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,38,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,43,0,0,2
Riskware_r3,7379bf5fb80d8647bdeb1bcc4f013a51.apk,com.wysc,1534543,1628824,100001,7379bf5fb80d8647bdeb1bcc4f013a51,0,0,0,0,0,0,0,15,0,0,0,0,0,10,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0
Riskware_r3,bc6212250f1b521b3f7459a413bd106a.apk,ua.netlizard.egypt,3576153,368464,1,bc6212250f1b521b3f7459a413bd106a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Riskware_r3,20c318e24c1862b3c76838e56096a44f.apk,cn.net.tencet.qq.weixin.org,2337129,4146380,148,20c318e24c1862b3c76838e56096a44f,0,0,0,0,0,0,0,8,0,0,1,1,4,6,0,0,0,0,0,3,0,34,1,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23,0,88,0,0,2
Riskware_r3,03c47bd42bb505e772e0bb0905de677a.apk,com.net.newspaper.fifty.mix.telephone.railroad.german,351171,643780,672,03c47bd42bb505e772e0bb0905de677a,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Riskware_r3,97ff93b852a78c2ab130451278288e69.apk,com.wrdllj.gafmxxeq,5519800,1310868,5522,97ff93b852a78c2ab130451278288e69,0,0,0,0,0,0,0,5,0,0,0,0,3,4,0,0,0,0,0,3,0,57,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,13,0,84,1,0,1
Riskware_r3,ca0593e172cfdcb0f780132ba75af023.apk,com.venator.app.ursafecpumonitor,1966075,285084,13,ca0593e172cfdcb0f780132ba75af023,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Riskware_r3,b69ba34e459fa6427d23f62276ba58f3.apk,Z7I.AYVN.TaD.RPDG3,1958513,3086632,10100001,b69ba34e459fa6427d23f62276ba58f3,0,0,0,0,0,0,0,8,0,0,1,4,8,6,0,0,0,0,0,1,0,30,1,10,0,0,0,0,2,0,2,0,0,0,34,40,0,0,12,0,178,2,0,0
Riskware_r3,8b48086a45e89159be12e7318987bd1c.apk,iricom.mmska.odp,321396,259300,502,8b48086a45e89159be12e7318987bd1c,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riskware_r3,ef94f6647663937c4b0b51e075590e12.apk,com.mcs666.cyxg,1743121,2268256,100001,ef94f6647663937c4b0b51e075590e12,0,0,0,0,0,0,0,15,0,0,0,0,0,10,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0
Riskware_r3,7fa55da708232bf15f76eb8bb5d31701.apk,exwbj.ojzfdxzf.rmakc.nxyl,2778268,1144,1,7fa55da708232bf15f76eb8bb5d31701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Riskware_r3,debbd37d4de69d369bd59fc88c363f2b.apk,com.video.player.xxx.super.girl.sett,416023,628460,672,debbd37d4de69d369bd59fc88c363f2b,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Riskware_r3,b395b8c50574ec956af7a237a15ac46d.apk,com.ddlengxiaohua,3815668,2937456,22,b395b8c50574ec956af7a237a15ac46d,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Riskware_r3,5630836a2ff2a484bbaf7dfc4d333c7c.apk,com.zlk.bibrbc,2043305,6000,2147483647,5630836a2ff2a484bbaf7dfc4d333c7c,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riskware_r3,93faa96289d328626959446a69d70168.apk,com.yemingwoaini,3673006,1633924,100001,93faa96289d328626959446a69d70168,0,0,0,0,0,0,0,15,0,0,0,0,0,10,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0
Riskware_r3,43d43889248e4c0d2d79dcb52bf2b88e.apk,com.anh.ovygyg,2040423,5996,2147483647,43d43889248e4c0d2d79dcb52bf2b88e,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riskware_r3,229f0dd49713f539e7d6d7adc0155f66.apk,biz.qqiee.editarfotos,3242271,2865860,1,229f0dd49713f539e7d6d7adc0155f66,0,0,0,0,0,0,0,9,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,1,0,0,0,0,0,0,0,1,0,0,0
Riskware_r3,7c3778ed87fc024ed72c3871a2003008.apk,com.wux.ynezdg,4240071,5888,1,7c3778ed87fc024ed72c3871a2003008,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Riskware_r3,41945f6d67fe8b1a9b11f7ca41a4cf06.apk,uviyju.xlugh.oemwdco.kljln,4755562,1403264,86963,41945f6d67fe8b1a9b11f7ca41a4cf06,0,0,0,0,0,0,0,8,0,0,0,1,2,7,0,0,0,0,0,3,0,86,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,14,0,91,0,0,1
Riskware_r3,0d82c3c70b4fe7fec4c096be0da4928f.apk,com.pyp.febdib,8812740,5884,1,0d82c3c70b4fe7fec4c096be0da4928f,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Riskware_r3,72768942f8bc2ddfe8dc85decabf90b9.apk,com.vikings.zombiefarm,29604009,300584,2,72768942f8bc2ddfe8dc85decabf90b9,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Riskware_r3,6bab9bcac665d99780309c5be109346d.apk,com.uol.yuivdg,4240062,5888,1,6bab9bcac665d99780309c5be109346d,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Riskware_r3,7e148d6926ed0b4cf6d48a3462c5aca9.apk,com.ozk.imrbyo,1999898,5988,2147483647,7e148d6926ed0b4cf6d48a3462c5aca9,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riskware_r3,0fabccb42bc7d22483b328f4a0f31f4e.apk,com.dew.xqyxql,8822520,5880,1,0fabccb42bc7d22483b328f4a0f31f4e,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Riskware_r3,5ee415a3b1cda9ad11c2afdaf83583fb.apk,ch.nth.android.contentabo_l01_sim_univ,4804235,4636808,25,5ee415a3b1cda9ad11c2afdaf83583fb,0,0,0,0,0,0,0,8,0,0,0,0,1,8,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,18,0,0,0
Riskware_r3,ca0bd42558c5bce92f75e12c6027e58f.apk,com.mas.wawagame.lord320,3203359,1731100,3415,ca0bd42558c5bce92f75e12c6027e58f,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,20,0,0,2
Riskware_r3,4f430ff2be781d49d2a29ba15c5ed212.apk,com.gph.okhlxl,4453471,5896,1,4f430ff2be781d49d2a29ba15c5ed212,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Riskware_r3,37d34d05b68ffe757b85bc60e6978fa6.apk,com.fpx.xlafcn,8915491,5876,1,37d34d05b68ffe757b85bc60e6978fa6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Riskware_r3,053aa9724ccfe37a31696c81c5fbd9fb.apk,com.skymobi.david.fortconquer,7259821,1689024,12,053aa9724ccfe37a31696c81c5fbd9fb,0,0,0,0,0,0,0,0,0,4,0,2,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,4,2,0,0
Riskware_r3,25361c229e4f66581ca61c2a8b5593a9.apk,oeiah.zcrqwa.xavg.bgtwa,3737369,5680,1,25361c229e4f66581ca61c2a8b5593a9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riskware_r3,999032e0430bc4b8f4b511b4cf05e83f.apk,com.ksy.cn21,7979841,14100,20170608,999032e0430bc4b8f4b511b4cf05e83f,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Riskware_r3,7ab031db6c75a47f1f91caf353d08420.apk,com.agm.kjbhur,8822539,5888,1,7ab031db6c75a47f1f91caf353d08420,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Riskware_r3,46bea71a0c08c8a787dc5ca6172a0777.apk,com.pl.ppp.xxl.qm.yk_yxgl,12848244,188756,300,46bea71a0c08c8a787dc5ca6172a0777,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riskware_r3,7ad40e8083ccdf4d65311d52e3ececec.apk,com.avg.dzadzt,8908616,5884,1,7ad40e8083ccdf4d65311d52e3ececec,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Riskware_r3,5fc288e764f2ed32f32ae9d4b1a55dde.apk,eu.Blackstone.pathology,270170,31696,16,5fc288e764f2ed32f32ae9d4b1a55dde,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Riskware_r3,1d31d5ae87d1dd301273b878cb618b40.apk,com.tvd.sisajz,4240071,5888,1,1d31d5ae87d1dd301273b878cb618b40,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Riskware_r3,4ad3c26e45cd006613c3234f36c346a1.apk,com.tlm.ytgybu,8908611,5892,1,4ad3c26e45cd006613c3234f36c346a1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Riskware_r3,5ea5ce0f59e990c5af5bb32d452404bd.apk,com.zkunsp.pasdedh,2864530,240068,423,5ea5ce0f59e990c5af5bb32d452404bd,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riskware_r3,a6915fcdd50ee8cb348ecd844601207e.apk,com.diyqor.uvnbikip,5514062,1299732,18574,a6915fcdd50ee8cb348ecd844601207e,0,0,0,0,0,0,0,5,0,0,0,0,2,4,0,0,0,0,0,3,0,57,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,21,0,81,1,0,1
